room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
17405146,1429,91548283,Entire home/apt,,Boston,,North End,23,4.5,6,3,,100,,Beautiful 3 BR Modern Apartment in North End!,16:51.1,42.365829,-71.055282,0101000020E6100000AE8383BD89C351C0D576137CD32E4540
14421197,1429,4962900,Entire home/apt,,Boston,,Downtown,4,4.5,5,2,,119,,"2-BR W/Rooftop Deck by TD Garden, Beacon Hill AN2",16:51.1,42.365281,-71.060786,0101000020E61000007F83F6EAE3C351C0D36C1E87C12E4540
17405305,1429,91548283,Entire home/apt,,Boston,,North End,23,4.5,6,3,,100,,Incredible 3BR Apartment in North End/Little Italy,16:51.1,42.367076,-71.057599,0101000020E61000001152B7B3AFC351C0C092AB58FC2E4540
17405389,1429,91548283,Entire home/apt,,Boston,,North End,24,4.5,6,3,,100,,Gorgeous 3 BR Modern Apartment in North End,16:51.1,42.366686,-71.055626,0101000020E6100000ABB35A608FC351C056F31C91EF2E4540
18209134,1429,12243051,Entire home/apt,,Boston,,South Boston,2,0,2,1,,119,,Modern 1BR in Seaport,16:51.1,42.339713,-71.049601,0101000020E61000005436ACA92CC351C0568330B77B2B4540
15068478,1429,12243051,Entire home/apt,,Boston,,Downtown,19,4.5,4,1,,119,,Bright 1BR in Theater District,16:51.1,42.351717,-71.066803,0101000020E61000009411178046C451C03F390A10052D4540
18584402,1429,12243051,Entire home/apt,,Boston,,South Boston,4,5,2,1,,109,,Charming 1BR in Seaport,16:51.1,42.339652,-71.048771,0101000020E6100000917F66101FC351C0B0027CB7792B4540
18207334,1429,12243051,Entire home/apt,,Boston,,South Boston,4,5,2,1,,119,,Sophisticated 1BR in Seaport,16:51.1,42.339493,-71.04978,0101000020E6100000ACFF73982FC351C0471CB281742B4540
15833104,1429,12243051,Entire home/apt,,Boston,,Downtown,1,0,4,1,,109,,Lively 1BR in Theater District,16:51.1,42.351115,-71.066564,0101000020E6100000D2C5A69542C451C049111956F12C4540
11687122,1429,12243051,Entire home/apt,,Boston,,South End,16,4.5,2,1,,109,,Modern 1BR in South End,16:51.1,42.34579,-71.06208,0101000020E6100000156F641EF9C351C055A4C2D8422C4540
18704249,1429,12243051,Entire home/apt,,Boston,,South Boston,4,5,2,1,,109,,Lively 1BR in Seaport,16:51.1,42.341596,-71.050461,0101000020E61000004D2EC6C03AC351C0E338F06AB92B4540
16276850,1429,106461701,Entire home/apt,,Boston,,South Boston,6,4.5,1,0,,120,,1 bedroom/studio in southie,16:48.6,42.337344,-71.04751,0101000020E6100000E90E62670AC351C03CC093162E2B4540
14191723,1429,30238002,Entire home/apt,,Boston,,Charlestown,2,0,3,1,,117,,Feel right at home! 1BR w/ Private Deck-Close to T,16:48.6,42.379089,-71.063015,0101000020E6100000130A117008C451C0FDA204FD85304540
18890604,1429,32532791,Entire home/apt,,Boston,,South End,0,0,2,0,,120,,Boston Furnished Rental Room M328-3,16:46.9,42.34309,-71.073822,0101000020E61000006CEEE87FB9C451C0D5CA845FEA2B4540
14246956,1429,31340713,Entire home/apt,,Boston,,Chinatown,24,4.5,6,2,,120,,"Great 2 bdrm aptmt in DownTown Boston, sleeps 6!",16:46.8,42.347541,-71.060217,0101000020E6100000726A6798DAC351C0738236397C2C4540
15500230,1429,43052087,Entire home/apt,,Boston,,East Boston,46,5,3,1,,115,,Entire apartment in East Boston,16:44.9,42.379728,-71.034242,0101000020E610000094895B0531C251C010B056ED9A304540
19692800,1429,125924069,Entire home/apt,,Boston,,Beacon Hill,0,0,4,1,,108,,Hot Deal Heart Downtown Boston 1BD - Park Shuffle,16:44.9,42.353813,-71.064177,0101000020E6100000F209D9791BC451C028F38FBE492D4540
16497081,1429,17783651,Entire home/apt,,Boston,,South Boston,34,5,6,2,,116,,Newly renovated/Modern 2BD - 1 block from subway,16:44.9,42.328712,-71.053049,0101000020E61000007905A22765C351C0C1E61C3C132A4540
18236091,1429,41260884,Entire home/apt,,Boston,,North End,4,4.5,4,1,,110,,One Bedroom Heart of the North End,16:42.9,42.366911,-71.055305,0101000020E61000008A93FB1D8AC351C076C58CF0F62E4540
18596543,1429,22249160,Entire home/apt,,Boston,,Downtown,9,5,6,2,,119,,3BED Theater District+Wifi+AC Amazing Location!,16:42.9,42.351553,-71.063047,0101000020E610000019C748F608C451C0C5E74EB0FF2C4540
19330844,1429,135410134,Entire home/apt,,Boston,,South Boston,4,5,2,0,,114,,"South Boston Studio Near Downtown, Beach, & Mall",16:42.9,42.329724,-71.056588,0101000020E6100000265646239FC351C0685A6265342A4540
19344027,1429,135526680,Entire home/apt,,Boston,,East Boston,2,0,4,2,,112,,Boston's best guests and hosts. Newly renovated.,16:42.9,42.378314,-71.038155,0101000020E6100000734BAB2171C251C03ACFD8976C304540
1721016,1429,7723912,Entire home/apt,,Boston,,Roslindale,6,5,1,0,,103,,Quiet Sunlit Attic Studio,16:41.9,42.286068,-71.132363,0101000020E6100000D40CA9A278C851C0503750E09D244540
14421692,1429,4962900,Entire home/apt,,Boston,,Downtown,1,0,5,2,,119,,Amazing Central Boston 2-BR Condo AN2,16:40.1,42.364253,-71.059586,0101000020E61000002A53CC41D0C351C0253CA1D79F2E4540
14260905,1429,29890732,Entire home/apt,,Boston,,Jamaica Plain,7,4.5,5,2,,105,,"Comfortable, convenient & affordable JP Apartment",16:40.1,42.311875,-71.109883,0101000020E6100000BAD8B45208C751C052B81E85EB274540
17527059,1429,686103,Entire home/apt,,Boston,,Fenway,1,0,3,0,,120,,Best Location Sunny Studio -Boston,16:40.1,42.346951,-71.09155,0101000020E6100000B9FC87F4DBC551C04128EFE3682C4540
18568481,1429,128916761,Entire home/apt,,Boston,,South Boston Waterfront,0,0,2,2,,118,,Flats on D. Great Place to have fun.,16:40.1,42.344454,-71.04281,0101000020E6100000467C2766BDC251C0FA7C9411172C4540
8014950,1429,42231579,Entire home/apt,,Boston,,Brighton,9,4.5,3,1,,115,,"Sun-drenched & Airy Apt, near T",16:40.1,42.336898,-71.15018,0101000020E6100000DA20938C9CC951C03D0B42791F2B4540
14423116,1429,4962900,Entire home/apt,,Boston,,West End,1,0,5,2,,119,,Spacious Boston 2-BR  0.2 Miles from TD Garden LF2,16:40.1,42.362532,-71.065104,0101000020E6100000AFB5F7A92AC451C072E0D572672E4540
15889811,1429,103057670,Entire home/apt,,Boston,,South Boston,3,4,2,1,,115,,Top Floor Modern 1 Bed w/ Private Deck in Southie,16:38.8,42.335768,-71.027074,0101000020E61000009A249694BBC151C08C852172FA2A4540
9631816,1429,11082983,Entire home/apt,,Boston,,Back Bay,0,0,1,0,,105,,Stylish large studio in Back Bay,16:38.8,42.351752,-71.087047,0101000020E6100000C18D942D92C551C0BB26A435062D4540
15018607,1429,94792025,Entire home/apt,,Boston,,East Boston,67,5,4,1,,120,,CUTE 1 BEDROOM IN EAST BOSTON CLOSE TO AIRPORT,16:36.8,42.369902,-71.037726,0101000020E61000005F0D501A6AC251C0CD5CE0F2582F4540
16106701,1429,6777792,Entire home/apt,,Boston,,Back Bay,14,4.5,2,0,,117,,"Brownstone Studio, Perfect Location!",16:36.8,42.349176,-71.090543,0101000020E61000006EF8DD74CBC551C0284696CCB12C4540
13926678,1429,82720835,Entire home/apt,,Boston,,Beacon Hill,5,4,3,1,,105,,1BR apt in historical downtown,16:36.7,42.360797,-71.069869,0101000020E61000004580D3BB78C451C059BF99982E2E4540
17669171,1429,120285309,Entire home/apt,,Boston,,Charlestown,0,0,2,2,,120,,Spacious home in perfect location,16:36.7,42.378087,-71.060893,0101000020E61000008AE3C0ABE5C351C07905A22765304540
9110708,1429,32018716,Entire home/apt,,Boston,,Allston,0,0,3,1,,109,,Cozy & sunny apartment BU/Allston,16:34.4,42.35317,-71.125563,0101000020E61000009CA5643909C851C0D3F6AFAC342D4540
13415984,1429,61947644,Entire home/apt,,Boston,,South Boston,0,0,3,2,,109,,Conveniently Located South Boston Apartment,16:34.4,42.329955,-71.057586,0101000020E610000047AD307DAFC351C06A1327F73B2A4540
444425,1429,2200139,Entire home/apt,,Boston,,Beacon Hill,4,4.5,4,1,,110,,1Br Apt in Beacon Hill,16:34.4,42.35957,-71.067958,0101000020E61000001AE0826C59C451C0B54FC763062E4540
3521944,1429,17735272,Entire home/apt,,Boston,,West Roxbury,4,4.5,4,1,,119,,"Beautiful, Quiet, and Safe!",16:34.4,42.297135,-71.158289,0101000020E610000042942F6821CA51C09CBF098508264540
2778656,1429,14211557,Entire home/apt,,Boston,,East Boston,10,4,4,2,,100,,2bdrm Condo Near Train and Airport,16:34.4,42.375107,-71.033713,0101000020E6100000CE1C925A28C251C016C0948103304540
12253499,1429,65973859,Entire home/apt,,Boston,,Allston,14,4.5,1,0,,103,,Cafe-Style Studio Allston Brookline,16:34.4,42.349814,-71.132085,0101000020E6100000B3D2A41474C851C06BD784B4C62C4540
14421304,1429,4962900,Entire home/apt,,Boston,,Downtown,6,5,5,2,,119,,Amazing 2-BR Boston Condo Sleeps 5 AN2,16:33.2,42.364714,-71.060628,0101000020E6100000334E4354E1C351C05932C7F2AE2E4540
3410087,1429,17194624,Entire home/apt,,Boston,,Back Bay,126,4,2,0,,119,,Back Bay Boston Studio,16:33.2,42.352727,-71.081936,0101000020E61000005D177E703EC551C046B58828262D4540
19768925,1429,20536044,Entire home/apt,,Boston,,Beacon Hill,0,0,3,0,,120,,Bright Beacon Hill Studio,16:33.2,42.357807,-71.068283,0101000020E6100000DBF7A8BF5EC451C0D3A3A99ECC2D4540
17365375,1429,69664279,Entire home/apt,,Boston,,Dorchester,1,0,5,3,,110,,Ashmont Treehouse,16:33.2,42.287678,-71.061411,0101000020E610000057276728EEC351C0ACE3F8A1D2244540
3229255,1429,16343599,Entire home/apt,,Boston,,Roslindale,77,5,3,1,,120,,1bd Boston apt - Convenient & quiet,16:31.2,42.287026,-71.133539,0101000020E6100000656F29E78BC851C0048D9944BD244540
9238963,1429,22779296,Entire home/apt,,Boston,,Back Bay,2,0,3,0,,110,,"Large, open studio in the Back Bay",16:31.1,42.352247,-71.081102,0101000020E6100000F96871C630C551C09B8E006E162D4540
5584915,1429,6964793,Entire home/apt,,Boston,,Dorchester,2,0,4,2,,120,,Peaceful 2-Bedroom Artist's Home,16:31.1,42.271975,-71.063785,0101000020E61000006C3EAE0D15C451C0302AA913D0224540
10367015,1429,26839308,Entire home/apt,,Boston,,Allston,13,5,2,0,,109,,Cozy and comfortable studio in BOS,16:31.1,42.348729,-71.133687,0101000020E61000009F39EB538EC851C05915E126A32C4540
16272709,1429,69267172,Entire home/apt,,Boston,,Roslindale,16,4.5,6,2,,108,,Clean and spacious 2 bed apartment,16:26.4,42.276186,-71.133113,0101000020E6100000096B63EC84C851C079CE16105A234540
12652181,1429,12790789,Entire home/apt,,Boston,,Fenway,2,0,4,1,,120,,Parkside and sunny with a view,16:26.4,42.34298,-71.094384,0101000020E6100000015130630AC651C04E97C5C4E62B4540
15173640,1429,814298,Entire home/apt,,Boston,,Back Bay,2,0,2,0,,113,,Amazing Commonwealth Avenue - Studio,16:26.3,42.349756,-71.090725,0101000020E61000007FFB3A70CEC551C036CAFACDC42C4540
8514932,1429,37344176,Entire home/apt,,Boston,,East Boston,33,4.5,3,1,,105,,"Center is nearby, East Boston waterfront!",16:26.3,42.366225,-71.037294,0101000020E610000092955F0663C251C022FDF675E02E4540
70481,1429,26988,Entire home/apt,,Boston,,Downtown,19,4.5,2,1,,112,,Beacon Hill 1bed facing Beacon St,16:26.3,42.357382,-71.061617,0101000020E61000002BF86D88F1C351C0EC1681B1BE2D4540
6614984,1429,10136526,Entire home/apt,,Boston,,East Boston,34,5,2,1,,119,,Cozy/Stylish btwn Dwntwn & Airport,16:26.3,42.36949,-71.036011,0101000020E6100000F6D214014EC251C07A19C5724B2F4540
13723404,1429,12243051,Entire home/apt,,Boston,,Downtown,19,4.5,4,1,,119,,Modern 1BR in Downtown Crossing,16:24.8,42.355248,-71.057729,0101000020E6100000F8C1F9D4B1C351C016FC36C4782D4540
18584041,1429,12243051,Entire home/apt,,Boston,,South Boston,3,5,2,1,,109,,Stunning 1BR in Seaport,16:24.8,42.341584,-71.050301,0101000020E6100000317DAF2138C351C01E6B4606B92B4540
18207761,1429,12243051,Entire home/apt,,Boston,,South Boston Waterfront,2,0,2,1,,119,,Bohemian 1BR in Seaport,16:24.8,42.341737,-71.048102,0101000020E6100000D237691A14C351C0A56ABB09BE2B4540
14421841,1429,4962900,Entire home/apt,,Boston,,Downtown,10,4.5,5,2,,119,,Gorgeous Downtown Boston 2-BR Sleeps 5 AN2,16:24.8,42.364668,-71.06108,0101000020E6100000249C16BCE8C351C0E9F2E670AD2E4540
19489369,1429,122757351,Entire home/apt,,Boston,,South Boston,0,0,5,1,,100,,2A1 *Convention Center/Downtown/Beach/Subway 1 bed,16:24.8,42.331005,-71.053602,0101000020E6100000034015376EC351C0FFE7305F5E2A4540
15338795,1429,9541465,Entire home/apt,,Boston,,Jamaica Plain,8,5,4,2,,106,,"Quiet, 2-bdrm JP home within 5 mins of the T",16:24.8,42.31192,-71.103266,0101000020E61000007B32FFE89BC651C0F27B9BFEEC274540
17206396,1429,91548283,Entire home/apt,,Boston,,Beacon Hill,20,4.5,6,2,,100,,Charming 2 BR/2Ba Duplex with Patio in Beacon Hill,16:24.8,42.360421,-71.067186,0101000020E6100000F12F82C64CC451C054E57B46222E4540
8859689,1429,44617326,Entire home/apt,,Boston,,East Boston,36,4.5,6,2,,110,,Spacious Boston 2 BR Apt near train and airport #3,16:24.8,42.375747,-71.029894,0101000020E61000002F1686C8E9C151C0F9484A7A18304540
15872389,1429,14904449,Entire home/apt,,Boston,,Beacon Hill,15,5,2,0,,119,,Cozy Studio in the Heart of Beacon Hill,16:22.4,42.359285,-71.068855,0101000020E6100000A14ACD1E68C451C0C078060DFD2D4540
16124247,1429,1182631,Entire home/apt,,Boston,,Roslindale,30,5,3,1,,100,,Cozy Boston Apartment in Roslindale,16:22.4,42.274253,-71.13407,0101000020E6100000FB57569A94C851C03AEAE8B81A234540
5606682,1429,29066313,Entire home/apt,,Boston,,Brighton,68,4.5,6,2,,119,,Between BU/BC & great for groups,16:20.5,42.341519,-71.149176,0101000020E610000047567E198CC951C037FB03E5B62B4540
14744481,1429,12243051,Entire home/apt,,Boston,,Downtown,10,4.5,2,0,,119,,Bright Studio in Downtown Crossing,16:20.4,42.353916,-71.059084,0101000020E6100000E1ED4108C8C351C0FCC3961E4D2D4540
9463444,1429,48936696,Entire home/apt,,Boston,,Jamaica Plain,32,5,3,0,,109,,"Cozy, bohemian Jamaica Plain studio",16:20.4,42.309182,-71.110493,0101000020E6100000F75B3B5112C751C08541994693274540
8780440,1429,46024636,Entire home/apt,,Boston,,Brighton,13,4.5,4,1,,110,,"BC,BU sleeps 4,close to T,Boston",16:18.4,42.342287,-71.155157,0101000020E6100000B62FA017EEC951C0486C770FD02B4540
14086550,1429,7878244,Entire home/apt,,Boston,,Jamaica Plain,21,5,2,1,,110,,3rd flr hide-away in beautiful home in Central JP,16:18.4,42.312358,-71.117224,0101000020E61000009A93179980C751C06E52D158FB274540
18160503,1429,35395021,Entire home/apt,,Boston,,Brighton,6,5,4,1,,120,,Spacious 1-bedroom Apt 1 Block to T,16:18.4,42.346186,-71.136655,0101000020E61000006FF59CF4BEC851C0A22AA6D24F2C4540
16930596,1429,32532791,Entire home/apt,,Boston,,South End,1,0,2,0,,120,,Boston Short Term Rental Room M328-2,16:18.3,42.342017,-71.073103,0101000020E6100000548F34B8ADC451C088D68A36C72B4540
9591772,1429,29925050,Entire home/apt,,Boston,,Jamaica Plain,1,0,4,2,,110,,"Jamaica Plain condo, great location",16:17.2,42.32002,-71.104598,0101000020E6100000874ECFBBB1C651C07008556AF6284540
19655359,1429,30283594,Entire home/apt,,Boston,,Jamaica Plain,0,0,3,0,,111,,Contemporary Studio near Fenway with Pool & Gym!!,16:17.2,42.329247,-71.111793,0101000020E6100000FEBAD39D27C751C02FA704C4242A4540
12086434,1429,64781016,Entire home/apt,,Boston,,Back Bay,64,4.5,2,0,,120,,Adorable Studio in Back Bay,16:17.2,42.348184,-71.081274,0101000020E6100000F700DD9733C551C0C87E164B912C4540
19584489,1429,26988,Entire home/apt,,Boston,,Downtown,0,0,2,1,,119,,Renovated modern 1 bed beside State Houe,16:16.1,42.359304,-71.062271,0101000020E61000004F1F813FFCC351C037A968ACFD2D4540
3802530,1429,18752830,Entire home/apt,,Boston,,East Boston,12,5,4,1,,110,,Modern Condo 2.6 miles from Airport,16:16.1,42.38736,-71.010419,0101000020E6100000731074B4AAC051C0A8E3310395314540
2441095,1429,3594203,Entire home/apt,,Boston,,East Boston,96,4,4,2,,119,,Economical 2 Bedroom Condo Near Subway (88B),16:16.1,42.380163,-71.035852,0101000020E6100000C2DF2F664BC251C01B13622EA9304540
8052494,1429,42525742,Entire home/apt,,Boston,,Beacon Hill,8,5,2,1,,110,,One-bedroom Apartment Beacon Hill,16:16.1,42.358333,-71.067177,0101000020E6100000C782C2A04CC451C0EE0912DBDD2D4540
18629554,1429,18875730,Entire home/apt,,Boston,,Dorchester,0,0,6,3,,115,,Grove hall Apartment,16:16.1,42.305878,-71.083769,0101000020E6100000CBDAA6785CC551C06F48A30227274540
16896717,1429,107299975,Entire home/apt,,Boston,,Dorchester,5,3.5,4,1,,114,,Beautiful Entire Apt in Boston- 6 minute walk to T,16:16.1,42.298918,-71.068684,0101000020E61000008B70935165C451C0C617EDF142264540
16529241,1429,40833154,Entire home/apt,,Boston,,Roxbury,26,4,4,2,,110,,"Spacious, Comfortable 2 Bedroom Apt Near South End",16:13.7,42.327663,-71.082596,0101000020E6100000F2B1BB4049C551C0FC8D76DCF0294540
15765466,1429,8139434,Entire home/apt,,Boston,,Brighton,10,5,4,1,,115,,t **Private Apartment Boston**,16:13.7,42.351593,-71.14345,0101000020E61000001EA7E8482EC951C05340DAFF002D4540
15916945,1429,14966453,Entire home/apt,,Boston,,Beacon Hill,9,4.5,3,1,,110,,Cozy 1BD in Historic Beacon Hill,16:13.7,42.360035,-71.064554,0101000020E6100000DDB419A721C451C02B357BA0152E4540
8923817,1429,45402419,Entire home/apt,,Boston,,Jamaica Plain,13,4.5,2,1,,120,,"Elegant studio,kitchn, soaking tub",16:13.7,42.309074,-71.112542,0101000020E61000004B5B5CE333C751C09F05A1BC8F274540
5612512,1429,20857768,Entire home/apt,,Boston,,Beacon Hill,13,5,2,0,,109,,"Charles St, Studio Apt, Boston #22",16:13.7,42.359851,-71.069345,0101000020E610000008C9022670C451C06937FA980F2E4540
601763,1429,71783,Entire home/apt,,Boston,,West Roxbury,4,5,6,3,,111,,The Alameda 2 | 2BR 1BA | 2nd Floor,16:13.7,42.291181,-71.153162,0101000020E61000005B3FFD67CDC951C0B91B446B45254540
17147334,1429,40328869,Entire home/apt,,Boston,,Jamaica Plain,14,5,4,1,,109,,Private One Bedroom Apartment in Jamaica Plain!,16:13.7,42.310817,-71.098876,0101000020E6100000FF9600FC53C651C03A05F9D9C8274540
18823105,1429,22249160,Entire home/apt,,Boston,,Back Bay,6,4,6,2,,109,,Charming BACK BAY 3BED!Location Location Location!,16:11.6,42.343138,-71.081815,0101000020E6100000A054FB743CC551C0E7012CF2EB2B4540
13494185,1429,75997654,Entire home/apt,,Boston,,South End,45,5,2,0,,103,,Montgomery Place - Parlor Room (Room 2),16:11.6,42.344455,-71.074112,0101000020E61000006F0F4240BEC451C0CBF8F719172C4540
3294152,1429,9898255,Entire home/apt,,Boston,,Dorchester,110,4.5,4,1,,120,,"Garden apartment near subway, beach",16:11.6,42.314909,-71.062188,0101000020E6100000098D60E3FAC351C0A81B28F04E284540
15559436,1429,100180968,Entire home/apt,,Boston,,Allston,36,5,4,1,,100,,"Beautifully renovated 1 Bed Apt. - Allston, Boston",16:11.6,42.35501,-71.129289,0101000020E6100000E2AE5E4546C851C061E0B9F7702D4540
18584987,1429,28253040,Entire home/apt,,Boston,,Downtown,3,5,2,1,,103,,Clean apartment in heart of Boston,16:11.6,42.354568,-71.061739,0101000020E6100000D1782288F3C351C0A41AF67B622D4540
18626944,1429,6953578,Entire home/apt,,Boston,,East Boston,8,5,5,2,,120,,East Boston - Private deck & perfect subway access,16:11.6,42.375837,-71.034964,0101000020E61000006422A5D93CC251C039D0436D1B304540
19671005,1429,67677418,Entire home/apt,,Boston,,Fenway,0,0,2,1,,115,,Quiet and Comfortable in Heart of Boston,16:11.6,42.345199,-71.087375,0101000020E61000003BDF4F8D97C551C053CE177B2F2C4540
14790692,1429,10478250,Entire home/apt,,Boston,,North End,38,5,4,1,,111,,Hanover Furnished Quarters 2B,16:10.5,42.366653,-71.053336,0101000020E6100000C4EC65DB69C351C07AFD497CEE2E4540
14936017,1429,90606566,Entire home/apt,,Boston,,East Boston,38,5,2,1,,117,,RENOVATED CONDO MINUTES FROM DOWNTOWN,16:10.5,42.368045,-71.038203,0101000020E6100000FBE6FEEA71C251C0693A3B191C2F4540
3615760,1429,17000652,Entire home/apt,,Boston,,East Boston,112,4.5,2,1,,105,,Cozy apartment in ideal location,16:10.5,42.367356,-71.0392,0101000020E61000003480B74082C251C0A4FE7A85052F4540
4447990,1429,2935501,Entire home/apt,,Boston,,West Roxbury,57,4.5,2,1,,105,,Top Floor Renovated 1 BR / 1BA,16:10.4,42.279054,-71.16087,0101000020E6100000153AAFB14BCA51C0B4E89D0AB8234540
962610,1429,4434391,Entire home/apt,,Boston,,West Roxbury,50,5,2,1,,109,,Convenient Boston Hotel Alternative,16:10.4,42.290526,-71.141056,0101000020E6100000E5B9BE0F07C951C0A051BAF42F254540
14565879,1429,90216774,Entire home/apt,,Boston,,East Boston,12,4.5,4,2,,110,,Large apartment in Eastie,16:09.0,42.381579,-71.028454,0101000020E61000002FDCB930D2C151C092EBA694D7304540
14414473,1429,5654336,Entire home/apt,,Boston,,Roxbury,22,5,2,1,,115,,Modern living in a conveniently located brownstone,16:09.0,42.330006,-71.091939,0101000020E6100000868E1D54E2C551C0ECBDF8A23D2A4540
18488956,1429,34536517,Entire home/apt,,Boston,,East Boston,1,0,2,1,,120,,Newly Renovated Harborside Charmer - Near Airport,16:09.0,42.364445,-71.032342,0101000020E610000062122EE411C251C06A183E22A62E4540
15134904,1429,94711633,Entire home/apt,,Boston,,Brighton,42,5,5,2,,105,,"2 Cozy Rooms, T Station, BU & BC Allston/Brighton",16:09.0,42.3421,-71.145379,0101000020E61000009DA1B8E34DC951C016FBCBEEC92B4540
18650097,1429,129593370,Entire home/apt,,Boston,,Dorchester,6,5,4,2,,100,,Serenity in Savin Hill -2 Bedroom Condo,16:09.0,42.309675,-71.047824,0101000020E6100000B1FD648C0FC351C0C4B12E6EA3274540
12052820,1429,7855516,Entire home/apt,,Boston,,Brighton,24,4,3,1,,100,,1B apt with sofa bed great location,16:09.0,42.346822,-71.139186,0101000020E6100000E883656CE8C851C044C4CDA9642C4540
15647917,1429,9770603,Entire home/apt,,Boston,,Fenway,9,4,2,0,,110,,Studio with the park veiw,16:09.0,42.340792,-71.098984,0101000020E6100000F2B4FCC055C651C0855E7F129F2B4540
4573388,1429,5578043,Entire home/apt,,Boston,,North End,94,4.5,6,2,,109,,"Best Boston location, 2BR (M #3)",16:09.0,42.363812,-71.053423,0101000020E6100000AB764D486BC351C039F24064912E4540
