"","room_id","host_id","room_type","neighborhood","reviews","overall_satisfaction","accommodates","bedrooms","price","latitude","longitude"
"7014",2384581,12083797,"Private room","Jamaica Plain",14,4.5,2,1,95,42.309357,"-71.116827"
"7015",15213580,3817361,"Private room","Jamaica Plain",0,0,2,1,95,42.304763,"-71.113959"
"7016",879929,4653380,"Private room","Roslindale",43,5,2,1,90,42.29152,"-71.131858"
"7017",973840,5325924,"Private room","Jamaica Plain",42,5,2,1,82,42.308661,"-71.101564"
"7018",1436513,6031442,"Private room","Roslindale",2,0,4,1,95,42.281106,"-71.121021"
"7019",1030500,5670669,"Private room","Jamaica Plain",16,4.5,2,1,100,42.291061,"-71.115936"
"7020",4173285,2851756,"Private room","Dorchester",5,5,1,1,89,42.285539,"-71.066703"
"7021",5717528,7394101,"Private room","Jamaica Plain",7,4.5,1,1,85,42.316905,"-71.105195"
"7022",2963419,15123694,"Private room","Jamaica Plain",20,5,1,1,100,42.318039,"-71.116874"
"7023",5969920,2180383,"Private room","Jamaica Plain",41,5,2,1,100,42.312471,"-71.118419"
"7024",3997572,1805868,"Private room","Jamaica Plain",4,5,2,1,85,42.314499,"-71.112232"
"7025",9459945,18589253,"Private room","Jamaica Plain",5,5,2,1,100,42.323437,"-71.113975"
"7026",12796808,31035017,"Private room","Roxbury",0,0,1,1,95,42.328606,"-71.09176"
"7027",4261784,17814164,"Private room","South Boston",6,4.5,2,1,85,42.336855,"-71.046938"
"7028",777903,4102281,"Private room","Jamaica Plain",21,4.5,2,1,85,42.307574,"-71.13463"
"7029",5521378,25636575,"Private room","Jamaica Plain",9,5,2,1,82,42.311694,"-71.101165"
"7030",1115394,884747,"Private room","Jamaica Plain",205,5,2,1,91,42.310009,"-71.101764"
"7031",12789527,5965548,"Private room","Jamaica Plain",3,4.5,2,1,100,42.312188,"-71.105662"
"7032",1881180,115522,"Private room","Dorchester",52,5,2,1,90,42.295952,"-71.061337"
"7033",1403408,255183,"Private room","Roxbury",12,5,2,1,90,42.324648,"-71.088694"
"7034",9494098,15583990,"Private room","Dorchester",2,0,8,1,89,42.290336,"-71.063199"
"7035",826706,1997048,"Private room","Dorchester",7,3.5,2,1,83,42.299964,"-71.080604"
"7036",9349646,3900945,"Private room","Jamaica Plain",1,0,2,1,100,42.305712,"-71.105667"
"7037",3021862,15399126,"Private room","Jamaica Plain",19,4.5,2,1,100,42.290989,"-71.112737"
"7038",26160,46575,"Private room","Jamaica Plain",109,5,3,1,89,42.3195,"-71.112318"
"7039",4160585,224090,"Private room","Mission Hill",43,5,1,1,85,42.328867,"-71.109745"
"7040",749247,3920014,"Private room","Jamaica Plain",69,5,2,1,85,42.313431,"-71.105718"
"7041",8956962,46813874,"Private room","Dorchester",17,4.5,2,1,85,42.296299,"-71.087292"
"7042",8067585,27756951,"Private room","Jamaica Plain",13,5,2,1,83,42.305126,"-71.114233"
"7043",8275122,14140959,"Private room","Jamaica Plain",5,5,2,1,100,42.319239,"-71.10624"
"7044",4456987,23127374,"Private room","Brighton",16,5,2,1,99,42.348512,"-71.167968"
"7045",217498,1123263,"Private room","Brighton",132,5,2,1,100,42.352573,"-71.150565"
"7046",16689613,84799963,"Private room","Brighton",0,0,2,1,99,42.351382,"-71.17203"
"7047",7517391,3333602,"Private room","Brighton",0,0,2,1,85,42.350579,"-71.172267"
"7048",10478553,9818757,"Private room","Mission Hill",2,0,2,1,95,42.330743,"-71.103022"
"7049",14767573,91855319,"Private room","West Roxbury",2,0,1,1,90,42.296661,"-71.15604"
"7050",14011569,105154,"Private room","Beacon Hill",3,4.5,2,1,90,42.360372,"-71.070857"
"7051",15775395,15532764,"Private room","Downtown",6,5,2,1,90,42.364341,"-71.058592"
"7052",15376003,98244983,"Private room","South Boston",4,5,3,1,85,42.334883,"-71.045008"
"7053",1090545,1984434,"Private room","Back Bay",22,4.5,1,1,100,42.343733,"-71.082237"
"7054",15509627,98655950,"Private room","Fenway",6,3.5,1,1,97,42.348021,"-71.094137"
"7055",16898190,108560094,"Private room","Brighton",0,0,1,0,85,42.355503,"-71.159771"
"7056",13296735,75062911,"Private room","Hyde Park",23,5,2,1,95,42.244481,"-71.116834"
"7057",1821633,7799789,"Private room","Dorchester",140,5,2,1,100,42.309577,"-71.047923"
"7058",4996375,25499738,"Private room","South Boston",89,5,2,1,85,42.340522,"-71.050271"
"7059",3897963,8139434,"Private room","Allston",86,5,2,1,87,42.349964,"-71.14371"
"7060",1374466,255183,"Private room","Roxbury",26,5,1,1,85,42.32642,"-71.090133"
"7061",1803138,4610847,"Private room","Jamaica Plain",76,5,2,1,85,42.310213,"-71.101437"
"7062",3788075,6103425,"Private room","Dorchester",28,4.5,4,1,81,42.301693,"-71.062637"
"7063",8402408,44162105,"Private room","Roxbury",95,5,2,1,85,42.336908,"-71.077477"
"7064",5739119,18109786,"Private room","Brighton",10,5,2,1,85,42.342059,"-71.143958"
"7065",9352045,43009413,"Private room","Dorchester",0,0,1,1,100,42.32081,"-71.047237"
"7066",14426124,41662052,"Private room","South Boston",23,5,2,1,90,42.3316,"-71.036354"
"7067",7805515,26956083,"Private room","Brighton",33,5,2,1,92,42.360908,"-71.141987"
"7068",11890768,28657432,"Private room","Fenway",12,5,3,1,99,42.344744,"-71.104163"
"7069",14789788,6950436,"Private room","South Boston",11,5,2,1,86,42.329799,"-71.053861"
"7070",13460331,76928629,"Private room","South End",20,5,1,2,99,42.337672,"-71.069889"
"7071",69369,255183,"Private room","Roxbury",86,5,2,1,85,42.326142,"-71.088404"
"7072",16451908,67189766,"Private room","Charlestown",3,4.5,2,1,99,42.374586,"-71.05222"
"7073",8422876,21851356,"Private room","Bay Village",42,5,2,1,99,42.348807,"-71.068128"
"7074",4586590,21890476,"Private room","South Boston",120,5,2,1,99,42.330251,"-71.05624"
"7075",14943350,72139831,"Private room","Dorchester",12,5,1,1,100,42.309028,"-71.046812"
"7076",5889190,4144048,"Private room","Allston",80,5,2,1,95,42.352842,"-71.128153"
"7077",9757412,50318988,"Private room","South End",16,5,1,1,89,42.33676,"-71.075762"
"7078",14786796,6950436,"Private room","South Boston",7,4.5,2,1,88,42.329242,"-71.054908"
"7079",1885386,92630065,"Private room","Jamaica Plain",140,5,2,1,85,42.308852,"-71.116432"
"7080",1141522,1407005,"Private room","East Boston",292,4.5,2,1,100,42.37752,"-71.034181"
"7081",13063236,6950436,"Private room","South Boston",11,5,2,1,92,42.32919,"-71.052476"
"7082",1167221,92630065,"Private room","Jamaica Plain",110,5,3,1,90,42.307768,"-71.116258"
"7083",6764572,35411494,"Private room","Jamaica Plain",76,4.5,2,1,89,42.318578,"-71.106278"
"7084",9393163,47487818,"Private room","Fenway",1,0,2,1,90,42.350763,"-71.095259"
"7085",14930357,11331527,"Private room","Mission Hill",9,5,2,1,100,42.330729,"-71.098415"
"7086",8932377,26023138,"Private room","Jamaica Plain",0,0,2,1,90,42.319511,"-71.114601"
"7087",8566407,21747122,"Private room","Dorchester",58,5,2,1,100,42.311729,"-71.06103"
"7088",3727560,19036819,"Private room","Roxbury",103,4.5,2,1,85,42.329231,"-71.079758"
"7089",17028669,71979246,"Private room","Beacon Hill",0,0,2,1,100,42.357756,"-71.064242"
"7090",6292261,21851356,"Private room","Bay Village",79,4.5,2,1,99,42.350359,"-71.067793"
"7091",14868545,75604572,"Private room","Jamaica Plain",4,5,2,1,90,42.321905,"-71.106156"
"7092",4000384,10910804,"Private room","Jamaica Plain",73,5,2,1,90,42.316329,"-71.099096"
"7093",13525610,522072,"Private room","Mission Hill",12,4.5,1,1,85,42.333122,"-71.102383"
"7094",16132345,81152656,"Private room","Downtown",3,5,2,1,99,42.360496,"-71.051942"
"7095",1935042,10013311,"Private room","Beacon Hill",112,4.5,2,1,100,42.357056,"-71.066182"
"7096",16462547,85898137,"Private room","Beacon Hill",4,5,2,1,100,42.35248,"-71.065799"
"7097",16001627,25700968,"Private room","Downtown",20,5,2,1,99,42.35025,"-71.064415"
"7098",1147871,1407005,"Private room","East Boston",281,4.5,2,1,95,42.377612,"-71.035198"
"7099",12308161,66371429,"Private room","South End",59,5,2,1,99,42.339755,"-71.079004"
"7100",7246272,19250407,"Private room","Dorchester",52,5,2,1,85,42.317756,"-71.061677"
"7101",15567962,100278968,"Private room","Charlestown",8,5,1,1,90,42.375714,"-71.065992"
"7102",2295530,11725202,"Private room","Jamaica Plain",140,5,3,1,84,42.317786,"-71.105136"
"7103",225224,85770,"Private room","South End",210,4.5,1,1,98,42.346428,"-71.07503"
"7104",13863117,19008767,"Private room","South Boston",16,4.5,2,1,89,42.338977,"-71.050902"
"7105",1090413,1984434,"Private room","Back Bay",50,4.5,1,1,88,42.345016,"-71.080302"
"7106",6870366,13382900,"Private room","Longwood Medical Area",198,5,1,1,84,42.33902,"-71.106641"
"7107",6151079,6950436,"Private room","South Boston",42,4.5,2,1,98,42.329064,"-71.05336"
"7108",17016621,85424093,"Private room","Fenway",1,0,4,1,85,42.342895,"-71.098755"
"7109",17040889,87846978,"Private room","Back Bay",0,0,1,1,85,42.348178,"-71.079427"
"7110",9237653,20684898,"Private room","South Boston",49,5,2,1,90,42.331931,"-71.050432"
"7111",1885825,92630065,"Private room","Jamaica Plain",122,5,3,1,85,42.30968,"-71.117597"
"7112",8720718,45771009,"Private room","Jamaica Plain",113,5,2,1,85,42.315694,"-71.106209"
"7113",318050,1632478,"Private room","South End",194,5,2,1,99,42.339796,"-71.078534"
"7114",12304165,3713069,"Private room","Back Bay",44,4.5,2,1,90,42.348772,"-71.084234"
"7115",7693354,28184994,"Private room","Dorchester",136,4.5,2,1,82,42.312676,"-71.053716"
"7116",2636365,13499840,"Private room","Roxbury",71,4.5,2,1,100,42.336315,"-71.084375"
"7117",6410674,1416883,"Private room","Beacon Hill",70,5,1,1,90,42.360079,"-71.066966"
"7118",9362821,48584100,"Private room","Roxbury",91,4.5,2,1,83,42.337771,"-71.080901"
"7119",8885820,43124779,"Private room","North End",70,5,2,1,95,42.361729,"-71.053768"
"7120",3945704,20447366,"Private room","Dorchester",113,5,2,1,95,42.325947,"-71.059218"
"7121",13594886,5997103,"Private room","East Boston",91,4.5,2,1,99,42.368498,"-71.033706"
"7122",1178162,1407005,"Private room","East Boston",259,4.5,2,1,95,42.377796,"-71.034666"
"7123",13709190,47492498,"Private room","Fenway",38,4,2,1,93,42.344277,"-71.095065"
"7124",15548410,11635304,"Private room","Mission Hill",32,5,2,1,89,42.331945,"-71.108644"
"7125",6676364,13382900,"Private room","Longwood Medical Area",211,5,1,1,84,42.338869,"-71.1071"
"7126",1881298,1920539,"Private room","Jamaica Plain",225,5,2,1,90,42.300264,"-71.111807"
"7127",6364042,987917,"Private room","Jamaica Plain",17,4.5,2,1,65,42.313624,"-71.098212"
"7128",4452800,9329890,"Private room","Jamaica Plain",2,0,2,1,70,42.295549,"-71.11355"
"7129",1433483,7523199,"Private room","Hyde Park",14,5,3,1,80,42.244563,"-71.116479"
"7130",4530670,23490243,"Private room","West Roxbury",36,5,2,1,80,42.271745,"-71.161485"
"7131",14086516,27871799,"Private room","Mattapan",12,5,2,1,65,42.275138,"-71.0774"
"7132",14778561,44581223,"Private room","Hyde Park",9,4.5,1,1,65,42.25261,"-71.116157"
"7133",7900936,41658743,"Private room","Hyde Park",44,5,2,1,80,42.242005,"-71.123778"
"7134",13827734,81440709,"Private room","Hyde Park",1,0,2,1,69,42.262887,"-71.120726"
"7135",13369452,75909219,"Private room","West Roxbury",0,0,2,1,69,42.277488,"-71.160693"
"7136",1494726,7506913,"Private room","Roslindale",12,4.5,1,1,75,42.275716,"-71.130139"
"7137",8490356,44581223,"Private room","Hyde Park",15,5,1,1,65,42.251618,"-71.114645"
"7138",9340410,9241244,"Private room","West Roxbury",21,5,4,1,77,42.277008,"-71.145331"
"7139",3755609,19223882,"Private room","Roslindale",22,5,1,1,72,42.275637,"-71.1248"
"7140",1944976,10060070,"Private room","Dorchester",5,4,1,1,76,42.311607,"-71.046127"
"7141",295285,1271326,"Private room","West Roxbury",20,5,4,1,80,42.287194,"-71.16816"
"7142",10279083,21401498,"Private room","West Roxbury",3,5,2,1,70,42.291988,"-71.141109"
"7143",6706463,34308622,"Private room","West Roxbury",1,0,1,1,65,42.290673,"-71.151141"
"7144",4670285,24158689,"Private room","Brighton",16,4.5,2,1,65,42.349188,"-71.16348"
"7145",164418,784237,"Private room","West Roxbury",39,4.5,2,1,75,42.295118,"-71.14877"
"7146",15645256,56980295,"Private room","West Roxbury",1,0,3,1,67,42.294071,"-71.155026"
"7147",14743129,91855319,"Private room","West Roxbury",6,4.5,1,1,80,42.296965,"-71.15608"
"7148",6118583,31744945,"Private room","Mission Hill",11,5,2,1,78,42.331756,"-71.107498"
"7149",7879708,7594805,"Private room","Jamaica Plain",20,5,2,1,75,42.295593,"-71.115301"
"7150",13584318,4687230,"Private room","Jamaica Plain",2,0,2,1,65,42.312423,"-71.099405"
"7151",1067184,848706,"Private room","Jamaica Plain",60,5,2,1,71,42.306333,"-71.119025"
"7152",2884903,14743729,"Private room","Jamaica Plain",6,4.5,2,1,70,42.305577,"-71.113676"
"7153",15217781,96695374,"Private room","Roslindale",2,0,2,1,65,42.292126,"-71.122004"
"7154",6976,16701,"Private room","Roslindale",45,5,1,1,65,42.292438,"-71.135765"
"7155",2843445,3164508,"Private room","Roslindale",71,5,2,1,75,42.281946,"-71.141022"
"7156",11714059,54099497,"Private room","South Boston",6,4,2,1,119,42.337048,"-71.038765"
"7157",9331460,3925363,"Private room","North End",2,0,2,1,103,42.361532,"-71.05373"
"7158",6730758,207475,"Private room","Jamaica Plain",54,5,4,1,120,42.31452,"-71.105587"
"7159",11618815,61523768,"Private room","East Boston",30,5,2,1,105,42.366296,"-71.038008"
"7160",14468407,21599409,"Private room","Fenway",2,0,2,1,120,42.34241,"-71.0867"
"7161",15885863,7523839,"Private room","Charlestown",0,0,2,1,120,42.377578,"-71.06737"
"7162",16414912,2933838,"Private room","Back Bay",0,0,1,1,110,42.349978,"-71.086068"
"7163",6068207,31044304,"Private room","South End",0,0,2,1,120,42.345419,"-71.077111"
"7164",4687499,4540666,"Private room","Mission Hill",24,4.5,3,1,103,42.330006,"-71.112766"
"7165",1171578,3765817,"Private room","Brighton",127,5,2,1,99,42.35384,"-71.167947"
"7166",15068390,25149641,"Private room","Allston",2,0,1,1,99,42.350126,"-71.133197"
"7167",14368660,69884462,"Private room","Fenway",12,4.5,1,1,100,42.350095,"-71.106818"
"7168",12593295,48876489,"Private room","Jamaica Plain",13,4.5,2,1,65,42.304502,"-71.111472"
"7169",225834,1176995,"Private room","Roslindale",43,5,2,1,70,42.280528,"-71.130843"
"7170",3156111,15653705,"Private room","Jamaica Plain",5,4.5,2,1,80,42.307626,"-71.118512"
"7171",4085362,3164508,"Private room","Roslindale",22,5,2,1,75,42.281749,"-71.140318"
"7172",1861070,8879967,"Private room","Roslindale",18,5,1,1,75,42.276913,"-71.128233"
"7173",1810172,8834105,"Private room","Roslindale",23,5,2,1,67,42.282086,"-71.133349"
"7174",6449713,33672675,"Private room","Mattapan",1,0,2,1,69,42.279967,"-71.094945"
"7175",3075044,2572247,"Private room","Roslindale",43,5,2,1,65,42.286241,"-71.134374"
"7176",1301500,3578624,"Private room","Jamaica Plain",19,5,2,1,69,42.309977,"-71.10962"
"7177",13768853,43132977,"Private room","Roslindale",10,5,4,1,75,42.287598,"-71.134482"
"7178",15099163,56877728,"Private room","Roslindale",8,5,2,1,65,42.286924,"-71.141347"
"7179",2931870,11631886,"Private room","Mattapan",56,4.5,3,1,65,42.279208,"-71.095272"
"7180",8801250,19280995,"Private room","Jamaica Plain",7,4.5,2,1,65,42.311618,"-71.103853"
"7181",12274601,11332246,"Private room","Jamaica Plain",4,5,1,1,65,42.296618,"-71.113699"
"7182",12868343,2753598,"Private room","Jamaica Plain",0,0,1,1,70,42.303615,"-71.129214"
"7183",7651065,15396970,"Private room","Roslindale",40,5,2,1,75,42.284512,"-71.136258"
"7184",3272500,16547030,"Private room","Jamaica Plain",1,0,2,1,75,42.306771,"-71.118591"
"7185",519272,2444900,"Private room","Jamaica Plain",9,5,2,1,62,42.305108,"-71.106433"
"7186",9218312,47935411,"Private room","Roslindale",45,5,2,1,75,42.289071,"-71.128233"
"7187",4262255,21873698,"Private room","Jamaica Plain",68,5,2,1,80,42.303985,"-71.104494"
"7188",12125635,57812241,"Private room","Dorchester",6,5,2,1,80,42.291972,"-71.064088"
"7189",13266133,57812241,"Private room","Dorchester",3,5,2,1,72,42.293935,"-71.064618"
"7190",15236777,96866253,"Private room","Dorchester",0,0,1,1,80,42.288127,"-71.073164"
"7191",16259005,6430732,"Private room","Dorchester",1,0,2,1,70,42.293903,"-71.067818"
"7192",16882031,57812241,"Private room","Dorchester",0,0,2,1,65,42.292059,"-71.06622"
"7193",4737304,24158689,"Private room","Brighton",15,5,2,1,65,42.349877,"-71.164513"
"7194",7476671,24158689,"Private room","Brighton",9,4.5,2,1,65,42.350604,"-71.163939"
"7195",11921486,63617461,"Private room","Brighton",6,4.5,2,1,80,42.349577,"-71.160871"
"7196",6449549,873460,"Private room","Brighton",0,0,2,1,60,42.345158,"-71.136597"
"7197",16927379,38177605,"Private room","Brighton",0,0,2,1,68,42.339328,"-71.155173"
"7198",8626752,9492322,"Private room","Brighton",0,0,2,1,65,42.350565,"-71.162483"
"7199",3601424,18145041,"Private room","Brighton",110,5,2,1,80,42.352881,"-71.158183"
"7200",15320975,97623393,"Private room","Brighton",22,5,2,1,75,42.354861,"-71.160867"
"7201",13907214,61588005,"Private room","Brighton",1,0,4,1,80,42.341159,"-71.145468"
"7202",8378257,12996682,"Private room","Brighton",8,4.5,2,1,70,42.351269,"-71.148883"
"7203",13528233,35924295,"Private room","Brighton",0,0,1,1,70,42.344733,"-71.139822"
"7204",12811191,23752099,"Private room","Brighton",20,4.5,2,1,70,42.345523,"-71.138108"
"7205",2132666,1112168,"Private room","Allston",1,0,3,1,80,42.347712,"-71.136372"
"7206",12067018,64651023,"Private room","Allston",0,0,2,1,80,42.348026,"-71.133565"
"7207",10807,38440,"Private room","Allston",1,0,2,1,80,42.354123,"-71.130486"
"7208",5775139,29963974,"Private room","Allston",0,0,2,1,70,42.351569,"-71.13165"
"7209",5959740,27858335,"Private room","Brighton",1,0,2,1,75,42.342217,"-71.146811"
"7210",12931313,50646598,"Private room","Allston",1,0,1,1,65,42.355464,"-71.137254"
"7211",13466700,30489899,"Private room","Allston",1,0,1,1,65,42.354635,"-71.1383"
"7212",10021398,20327499,"Private room","Allston",36,4.5,2,1,70,42.351735,"-71.137625"
"7213",8758450,45928495,"Private room","Allston",5,4.5,2,1,80,42.347378,"-71.137227"
"7214",1582688,8139434,"Private room","Allston",82,4.5,2,1,67,42.351844,"-71.135986"
"7215",15434352,52431895,"Private room","Brighton",7,4,4,1,65,42.344676,"-71.143587"
"7216",16145718,13598418,"Private room","Allston",0,0,1,1,75,42.347723,"-71.14007"
"7217",14754108,7613147,"Private room","Brighton",4,5,2,1,75,42.353536,"-71.144146"
"7218",15041925,9795590,"Private room","Brighton",4,4.5,2,1,75,42.353649,"-71.146812"
"7219",16894328,13250433,"Private room","Brighton",0,0,2,1,70,42.352993,"-71.147076"
"7220",4278873,9189449,"Private room","Allston",39,4.5,2,1,80,42.351929,"-71.142056"
"7221",6373729,32041326,"Private room","Allston",1,0,4,1,75,42.352014,"-71.140472"
"7222",15789680,45621468,"Private room","Brighton",0,0,2,1,75,42.343709,"-71.139933"
"7223",13126713,25149641,"Private room","Allston",8,4.5,2,1,79,42.351367,"-71.132991"
"7224",16215729,16635191,"Private room","Allston",2,0,4,1,79,42.348791,"-71.139141"
"7225",6611126,34594389,"Private room","Mission Hill",0,0,1,1,65,42.331867,"-71.109843"
"7226",5904992,25327613,"Private room","Mission Hill",5,4.5,2,1,79,42.330048,"-71.098527"
"7227",15469526,99277717,"Private room","Longwood Medical Area",1,0,1,1,70,42.337706,"-71.106547"
"7228",6629929,63525,"Private room","Mission Hill",36,5,2,1,75,42.330647,"-71.105843"
"7229",9710673,34332489,"Private room","Mission Hill",0,0,2,1,75,42.332325,"-71.100582"
"7230",7225376,37826100,"Private room","Mission Hill",5,3,2,1,75,42.331554,"-71.096288"
